"","","SUBJECT: GEOLOGICAL ENGINEERING (418)","","","","","","","","","",""
"","","TERM:","1086","","","","","","","","",""
"","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GEOLOGICAL ENGINEERING","","","","","","","","","","",""
"BDD","635","LEC","001","1","09:00 - 12:00","M","W","0408 2341","7","1","0000820255","JAMES TINJUM"
"DHH","790","IND","029","2","-","","","","","1","0002601033","TUNCER EDIL"
"DHH","790","IND","029","1","-","","","","","1","0002601033","TUNCER EDIL"
"DHH","790","IND","057","1","-","","","","","4","0002600565","CRAIG BENSON"
"DHH","890","IND","029","1","-","","","","","1","0002601033","TUNCER EDIL"
"DHH","890","IND","057","1","-","","","","","1","0002600565","CRAIG BENSON"
"DHH","990","IND","029","1","-","","","","","1","0002601033","TUNCER EDIL"
"DHH","990","IND","057","1","-","","","","","1","0002600565","CRAIG BENSON"
