"","","SUBJECT: FINANCE, INVESTMENT AND BANKING (233)","","","","","","","","","","","",""
"","","TERM:","1086","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","FINANCE, INVESTMENT AND BANKING","","","","","","","","","","","","",""
"ACC","300","LEC","001","1","09:00 - 12:00","M","T","W R","F","0140 2080","85","81","0000976934","BULENT PAKER"
"ACC","320","LEC","001","1","08:00 - 11:30","M","T","W R","F","0140 1170","27","17","0000674708","DEAN JOHNSON"
"ACC","325","LEC","001","1","13:00 - 16:30","M","T","W R","F","0140 1140","","4","0000674708","DEAN JOHNSON"
"ZHH","399","IND","042","1","-","","","","","","","1","0002600081","ANTONIO MELLO"
"ACC","720","LEC","001","1","08:00 - 11:30","M","T","W R","F","0140 1170","27","10","0000674708","DEAN JOHNSON"
"DHH","799","IND","115","1","-","","","","","","","4","0002600269","MARK READY"
"DHH","990","IND","115","1","-","","","","","","","1","0002600269","MARK READY"
