"","","SUBJECT: MEDICAL GENETICS (616)","","","","","","","","","","",""
"","","TERM:","1086","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MEDICAL GENETICS","","","","","","","","","","","",""
"GAA","677","LEC","001","1","09:00 - 16:30","M","T","W R","F","1","0","0000623858","RAYMOND KESSEL"
"HAA","677","LEC","001","1","08:30 - 16:00","M","T","W R","F","6","6","0000623858","RAYMOND KESSEL"
"ACC","699","IND","071","1","-","","","","","","2","0000623858","RAYMOND KESSEL"
"DHH","699","IND","005","1","-","","","","","","1","0000594453","CATHERINE REISER"
"DHH","699","IND","071","1","-","","","","","","4","0000623858","RAYMOND KESSEL"
"DHH","990","IND","048","1","-","","","","","","2","0002600498","RICHARD PAULI"
"DHH","993","SEM","001","1","15:30 - 16:30","","","W","0082 1111","9","0","0002600986","BARRY GANETZKY"
