"","","SUBJECT: SCANDINAVIAN STUDIES (872)","","","","","","","","","","","",""
"","","TERM:","1086","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","SCANDINAVIAN STUDIES","","","","","","","","","","","","",""
"DDD","101","LEC","001","1","08:55 - 11:55","M","T","W R","F","0482 0475","","3","0000692771","PEGGY HAGER"
"HDD","102","LEC","001","1","08:55 - 11:55","M","T","W R","F","0482 0475","","2","0000692771","PEGGY HAGER"
"DDD","111","LEC","001","1","08:55 - 11:55","M","T","W R","F","0482 0155","","4","0001552701","RACHEL WILLSON-BROYLES"
"HDD","112","LEC","001","1","08:55 - 11:55","M","T","W R","F","0482 0155","","3","0001552701","RACHEL WILLSON-BROYLES"
"DDD","375","LEC","001","1","-","","","","","","98","0","0000886751","SCOTT MELLOR"
"AMM","404","LEC","001","1","-","","","","","","","1","0003226099","THOMAS DUBOIS"
"DDD","430","LEC","001","1","08:55 - 12:05","M","T","W R","","0482 0104","14","7","0003336265","KIRSTEN WOLF"
"DHH","990","IND","020","1","-","","","","","","","1","0002601448","JAMES LEARY"
