"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","8/8/2008"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","9:44:48AM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: REAL ESTATE AND URBAN LAND ECONOMICS (239)","","","","","","","","","","","",""
"TERM:","1086","","","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","REAL ESTATE AND URBAN LAND ECONOMICS","","","","","","","","","","","",""
"ACC
 306
LEC","001","1","09:00 - 12:00","M","T","W R","0140 1185","49","27","0000875079","MICHAEL JOHNSON","",""
"DHH
 990
IND","142","1","-","","","","","","1","0000632329","TIMOTHY RIDDIOUGH","",""
"","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
