"","","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","","",""
"","","","","","","","","","","","","","RUN DATE:","2/29/2016"
"","","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","","RUN TIME:","10:57:57AM"
"","","","","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: BIOSTATISTICS AND MEDICAL INFORMATICS (210)","","","","","","","","","","","",""
"","","TERM:","1164","","","","","","","","","","",""
"","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","BIOSTATISTICS AND MEDICAL INFORMATICS","","","","","","","","","","","","",""
"A1","617","SEM","001","1","11:00 - 12:30","M","W","0407 1156","17","3","0004918171","ENEIDA MENDONCA","",""
"","","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
