"","","SUBJECT: EAST ASIAN AREA STUDIES (298)","","","","","","","","","","","",""
"","","TERM:","1164","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","EAST ASIAN AREA STUDIES","","","","","","","","","","","","",""
"A1","276","LEC","001","1","13:00 - 14:15","","T","","R","0469 1641","48","17","0004957941","PUI SHAN SHELLY CHAN"
"A1","276","DIS","301","1","09:55 - 10:45","","","W","","0054 0350","15","5","0003563754","GALEN POOR"
"A1","276","DIS","303","1","12:05 - 12:55","","","W","","0469 2611","15","5","0003563754","GALEN POOR"
"A1","276","DIS","304","1","13:20 - 14:10","","","W","","0469 2653","18","7","0003563754","GALEN POOR"
"A1","300","LEC","001","1","14:30 - 15:45","","T","","R","0407 1163","15","11","0003770115","DAVID ARMIAK"
"A1","300","LEC","002","1","15:15 - 18:00","M","","","","0482 0286","6","4","0004616025","CHARLES KIM"
"A1","300","LEC","003","1","14:30 - 15:45","","T","","R","0482 0294","3","2","0004616025","CHARLES KIM"
"A1","301","LEC","001","1","14:30 - 15:45","M","","W","","0482 0294","","9","0004616025","CHARLES KIM"
