"COLLEGE:  L&S","","","","","","","","","","","","","","","","",""
"SUBJECT:  GERMAN, NORDIC, AND SLAVIC (425)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","210","LEC","001","1","08:00 - 09:15","","T","","R","","","","0056 0214","48","4","0003226099","P / THOMAS DUBOIS"
"A1","270","LEC","001","1","16:00 - 17:15","M","","W","","","","","0056 0115","7","2","0004722008","P / NALAN ERBIL ERKAN"
"A1","332","LEC","001","1","08:50 - 09:40","M","T","W","R","","","","0482 0490","","2","0004941702","P / GULNARA GLOWACKI"
"A1","340","LEC","001","3","13:20 - 14:10","M","T","W","R","","","","0482 0209","","4","0004722008","P / NALAN ERBIL ERKAN"
"A1","370","LEC","001","1","13:00 - 14:15","","T","","R","","","","0056 0214","","10","0006302959","P / OKSANA STOYCHUK"
"A1","375","SEM","001","1","13:00 - 14:15","","T","","R","","","","0056 0122","30","12","0005920812","P / ADAM STERN"
"A1","432","LEC","001","1","11:00 - 11:50","M","T","W","R","","","","0482 0483","","2","0004941702","P / GULNARA GLOWACKI"
"A1","440","LEC","001","3","09:00 - 10:00","M","T","W","R","","","","","","1","0003226099","P / THOMAS DUBOIS"
"A1","471","LEC","001","1","09:55 - 10:45","","","W","","","","","0056 0223","","4","0005512857","P / ASSEL ALMURATOVA"
"A1","471","LEC","001","1","09:55 - 10:45","","","W","","","","","0056 0223","","4","0004616864","S / KAREN EVANS-ROMAINE"
"A1","471","LEC","002","1","-","","","","","","","","","","1","0003226099","P / THOMAS DUBOIS"
"A1","540","LEC","001","1","14:30 - 15:45","M","","W","","","","","ONLINE","","5","0004722008","P / NALAN ERBIL ERKAN"
