"COLLEGE:  IES","","","","","","","","","","","","","","","",""
"SUBJECT:  ENVIRONMENTAL STUDIES - GAYLORD NELSON INSTITUTE (360)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","402","LEC","004","1","16:00 - 17:15","","W","","","","","0053 0110","","21","0003625546","X / MOLLY SCHWEBACH"
"A1","402","LEC","004","1","16:00 - 17:15","","W","","","","","0053 0110","","21","0000156481","P / CATHERINE MIDDLECAMP"
"A1","402","LEC","004","1","16:00 - 17:15","","W","","","","","0053 0110","","21","0000123084","X / ROBERT BEATTIE"
"A1","402","LEC","005","1","-","","","","","","","ONLINE","","26","0000280869","P / WILLIAM BURNS"
"A1","402","LEC","006","1","14:30 - 15:45","T","","R","","","","0053 0350","13","11","0004161661","P / ZEYNEP GOCMEN"
"A1","402","LEC","007","1","09:30 - 10:45","T","","R","","","","0060 1510","28","19","0004680094","P / LEWIS GILBERT"
"A1","402","DIS","302","1","08:50 - 09:40","","","R","","","","0053 0175","28","22","0004161661","P / ZEYNEP GOCMEN"
"A1","404","LEC","001","1","11:00 - 11:50","M","W","","","","","0053 0180","181","1","0003647370","P / ANNA GADE"
"A1","405","LEC","001","3","11:00 - 12:15","T","","R","","","","0153 0267","38","20","0004531636","P / NOAH FEINSTEIN"
"A1","411","LEC","001","2","-","","","","","","","ONLINE","6","0","0000374880","P / ALAN CARROLL"
"A1","413","LEC","001","1","-","","","","","","","ONLINE","","25","0002600492","P / ADRIAN TREVES"
"A1","430","LEC","001","2","09:30 - 10:45","T","","R","","","","0057 1313","27","10","0004953505","P / RICHARD KEYSER"
"A1","441","LEC","001","1","14:30 - 15:45","T","","R","","","","0469 1641","54","28","0003090528","P / ROBERT STREIFFER"
"A1","441","DIS","301","1","09:55 - 10:45","T","","","","","","0469 2131","16","10","0004205111","P / STEPHANIE HOFFMANN"
"A1","441","DIS","302","1","11:00 - 11:50","T","","","","","","0469 2101","21","10","0004205111","P / STEPHANIE HOFFMANN"
"A1","441","DIS","303","1","09:55 - 10:45","","W","","","","","0469 2131","17","8","0004205111","P / STEPHANIE HOFFMANN"
"A1","471","LEC","001","2","13:00 - 14:15","T","","R","","","","0056 0019","166","96","0002602167","P / MARTY KANAREK"
"A1","510","LEC","001","2","09:55 - 10:45","T","","R","","","","0402 0168","100","25","0000844283","P / JAKE VANDER ZANDEN"
"A1","510","LEC","001","2","09:55 - 10:45","T","","R","","","","0402 0168","100","25","0000175617","P / JOHN LYONS"
"A1","510","DIS","301","2","13:30 - 15:00","","","R","","","","0402 0168","100","25","0000175617","P / JOHN LYONS"
"A1","510","DIS","301","2","13:30 - 15:00","","","R","","","","0402 0168","100","25","0000844283","P / JAKE VANDER ZANDEN"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0006099946","P / BENJAMIN MARTIN"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0004940805","P / JOSEPH MRNAK"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0000175617","P / JOHN LYONS"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0000844283","P / JAKE VANDER ZANDEN"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","9","0004940805","P / JOSEPH MRNAK"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","9","0000844283","P / JAKE VANDER ZANDEN"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","9","0000175617","P / JOHN LYONS"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","9","0006099946","P / BENJAMIN MARTIN"
