"COLLEGE:  IES","","","","","","","","","","","","","","","",""
"SUBJECT:  ENVIRONMENTAL STUDIES - GAYLORD NELSON INSTITUTE (360)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","465","DIS","333","1","-","","","","","","","","12","0","0000356462","P / JAMES FELDMAN"
"A1","471","LEC","001","2","13:00 - 14:15","T","","R","","","","0056 0019","161","81","0002602167","P / MARTY KANAREK"
"A1","510","LEC","001","2","09:55 - 10:45","T","","R","","","","0054 B302","91","21","0000175617","P / JOHN LYONS"
"A1","510","LEC","001","2","09:55 - 10:45","T","","R","","","","0054 B302","91","21","0003771200","P / OLAF JENSEN"
"A1","510","DIS","301","2","13:30 - 15:00","","","R","","","","0402 0168","91","21","0003771200","P / OLAF JENSEN"
"A1","510","DIS","301","2","13:30 - 15:00","","","R","","","","0402 0168","91","21","0000175617","P / JOHN LYONS"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0006595289","P / LONNIE PARRY"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0005941702","P / LUCAS FISCHER"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0000175617","P / JOHN LYONS"
"A1","511","LAB","001","2","13:20 - 17:00","T","","","","","","0402 0521","24","7","0003771200","P / OLAF JENSEN"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","6","0003771200","P / OLAF JENSEN"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","6","0006595289","P / LONNIE PARRY"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","6","0005941702","P / LUCAS FISCHER"
"A1","511","LAB","002","2","13:20 - 17:00","","W","","","","","0402 0521","24","6","0000175617","P / JOHN LYONS"
"A1","533","LEC","001","2","11:00 - 12:15","T","","R","","","","0048 B231","31","8","0006317779","P / SARAH ENSOR"
"A1","533","LEC","002","2","14:30 - 15:45","T","","R","","","","0469 2637","26","8","0006489566","P / KIRK SIDES"
"A1","534","LEC","001","2","09:30 - 10:45","T","","R","","","","0053 0350","1","0","0001593791","P / MORGAN ROBERTSON"
"A1","561","LEC","001","1","16:00 - 17:15","T","","R","","","","0053 0360","22","8","0006773152","P / BRIAN POTTS"
"A1","575","LEC","001","1","08:50 - 09:40","M","W","","","","","0074B0357","25","19","0000565724","P / STEVE VENTURA"
"A1","575","DIS","301","1","12:30 - 14:30","","W","","","","","0074B0357","25","19","0000565724","P / STEVE VENTURA"
"A1","581","LEC","001","2","15:30 - 18:30","T","","","","","","0140 1175","24","11","0006655064","X / ROB NURRE"
"A1","581","LEC","001","2","15:30 - 18:30","T","","","","","","0140 1175","24","11","0005038064","P / KAILEY YAUN"
"A1","581","LEC","001","2","15:30 - 18:30","T","","","","","","0140 1175","24","11","0003554955","P / ALEX WENTHE"
"A1","581","LEC","002","2","15:30 - 18:30","T","","","","","","","24","11","0005038064","X / KAILEY YAUN"
"A1","581","LEC","002","2","15:30 - 18:30","T","","","","","","","24","11","0006655064","P / ROB NURRE"
"A1","581","LEC","002","2","17:00 - 18:30","T","","","","","","0140 1180","24","11","0003554955","P / ALEX WENTHE"
"A1","600","SEM","001","1","14:25 - 16:25","T","","","","","","0053 0110","","16","0005173974","P / MONICA WHITE"
"A1","600","SEM","002","1","14:25 - 16:25","","","R","","","","0053 0350","","15","0005173974","P / MONICA WHITE"
"A1","600","SEM","003","1","14:25 - 17:25","M","","","","","","0053 0280C","","6","0005158797","P / RYAN HELLENBRAND"
