"COLLEGE:  L&S","","","","","","","","","","","","","","","","",""
"SUBJECT:  LATIN AMERICAN, CARIBBEAN, AND IBERIAN STUDIES (525)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","260","LEC","001","10","11:00 - 11:50","M","","W","","F","","","0469 1641","42","3","0006400428","P / MARCELLA HAYES"
"A1","260","DIS","301","10","14:25 - 15:15","","","W","","","","","0469 2125","17","2","0006082645","P / ANDRES PERTIERRA"
"A1","260","DIS","302","10","15:30 - 16:20","","","W","","","","","0469 2125","3","0","0006082645","P / ANDRES PERTIERRA"
"A1","260","DIS","303","10","15:30 - 16:20","","","","R","","","","0469 2211","6","1","0006082645","P / ANDRES PERTIERRA"
"A1","260","DIS","304","10","16:35 - 17:25","","","","R","","","","0469 2101","9","0","0006082645","P / ANDRES PERTIERRA"
"A1","260","DIS","333","10","-","","","","","","","","","7","0","0006400428","P / MARCELLA HAYES"
"A1","342","LEC","001","3","13:00 - 14:15","","T","","R","","","","0153 0336","19","1","0006219712","P / DIANA RODRIGUEZ GOMEZ"
"A1","342","LEC","001","3","13:00 - 14:15","","T","","R","","","","0153 0336","19","1","0006362125","X / LINA RANGEL DIAZ"
"A1","362","LEC","001","2","08:50 - 09:40","M","T","W","R","","","","ONLINE","2","2","0003574856","P / ARMANDO MUYOLEMA"
"A1","367","LEC","001","2","11:00 - 11:50","","T","","R","","","","0155 1221","55","15","0003471535","P / BEATRIZ BOTERO"
"A1","367","DIS","301","2","09:55 - 10:45","","","","","F","","","0035 0103","10","4","0006465588","P / CHRISTIAN REVILLA ARIZACA"
"A1","367","DIS","302","2","14:25 - 15:15","","","","R","","","","0035 0103","19","5","0006465588","P / CHRISTIAN REVILLA ARIZACA"
"A1","367","DIS","303","2","15:30 - 16:20","","","","R","","","","0035 0103","12","2","0006465588","P / CHRISTIAN REVILLA ARIZACA"
"A1","367","DIS","304","2","16:35 - 17:25","","","","R","","","","0035 0103","14","4","0006465588","P / CHRISTIAN REVILLA ARIZACA"
"A1","377","LEC","001","2","08:50 - 09:40","M","T","W","R","","","","ONLINE","1","1","0003066089","P / JESSICA HURLEY"
"A1","440","LEC","001","1","12:00 - 13:00","","T","","","","","","0056 0206","","4","0004757400","P / SARA MCKINNON"
"A1","440","LEC","002","1","14:30 - 15:45","","T","","R","","","","0140 2195","21","1","0006767724","P / ADRIANA ANGEL"
"A1","440","LEC","005","1","12:00 - 13:00","","T","","","","","","0056 0206","","4","0004757400","P / SARA MCKINNON"
"A1","440","LEC","006","1","12:00 - 13:00","","","","","F","","","0545 6041","","11","0004757400","P / SARA MCKINNON"
"A1","699","IND","002","1","-","","","","","","","","","","1","0000857902","P / ALBERTO VARGAS-PRIETO"
"A1","699","IND","009","1","-","","","","","","","","","","1","0000138311","P / ALEXANDRA HUNEEUS"
"A1","699","IND","011","1","-","","","","","","","","","","1","0004757400","P / SARA MCKINNON"
