"COLLEGE:  ALS","","","","","","","","","","","","","","","",""
"SUBJECT:  INTERDISCIPLINARY COURSES (C A L S) (494)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T
W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","155","LEC","001","1","14:25 - 15:15","M","W","","","","","0084 1116","","24","0004723595","P / LIZA CHANG"
"A1","175","SEM","001","1","16:30 - 18:00","","T","","","","","0565 0205","","39","0005592177","P / BRIANA BURTON"
"A1","175","SEM","001","1","16:30 - 18:00","","T","","","","","0565 0205","","39","0003200726","P / REBECCA LARSON"
"A1","250","SEM","001","2","17:30 - 18:30","","W","","","","","0482 0499","16","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","002","2","17:30 - 18:30","","W","","","","","0482 0390","17","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","003","2","17:30 - 18:30","","W","","","","","0482 0378","16","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","004","2","17:30 - 18:30","","W","","","","","0482 0379","16","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","005","2","17:30 - 18:30","","W","","","","","0482 0386","15","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","006","2","17:30 - 18:30","","W","","","","","0482 0387","17","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","007","2","17:30 - 18:30","","W","","","","","0482 0394","16","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","008","2","17:30 - 18:30","","W","","","","","0482 0395","15","0","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","009","2","17:30 - 18:30","","W","","","","","0482 0495","15","0","0004194820","P / HANNAH BAILEY"
"A1","288","LEC","001","1","14:30 - 15:45","","","R","","","","0565 0205","","70","0004723595","P / LIZA CHANG"
"A1","321","LEC","001","1","17:00 - 18:45","","W","","","","","0074B0357","","20","0006587762","P / GEOFFREY SIEMERING"
"IGA","321","LEC","002","1","16:00 - 19:00","","","","F","","","0449 0231","","8","0000478209","P / SHERRY TANUMIHARDJO"
"A1","388","SEM","001","1","14:30 - 15:45","","","R","","","","OFF CAMPUS","","55","0006490262","P / GEORGE MEINDL"
"A1","421","FLD","002","1","-","","","","","","","OFF CAMPUS","47","0","0003490596","P / KATIE FREEMAN"
"A1","421","FLD","004","1","18:30 - 19:20","M","","","","","","OFF CAMPUS","19","0","0003921893","P / KARA BRESNAHAN"
"A1","488","SEM","001","1","14:30 - 15:45","","","R","","","","0085 4235","","28","0004540414","P / JERI BARAK-CUNNINGHAM"
"A1","681","IND","004","1","-","","","","","","","","","1","0000934268","P / PAUL AHLQUIST"
"A1","682","IND","001","1","-","","","","","","","","","1","0000878601","P / LAURA KNOLL"
"A1","682","IND","002","1","-","","","","","","","","","1","0005287646","P / DUDLEY LAMMING"
"A1","682","IND","006","1","-","","","","","","","","","1","0002600610","P / PATRICK MASSON"
"A1","682","IND","007","1","-","","","","","","","","","1","0003342933","P / MEGAN MORENO"
