"TERM:  1254","","","","","","","","","","","","","","","",""
"COLLEGE:  ALS","","","","","","","","","","","","","","","",""
"SUBJECT:  PLANT PATHOLOGY (766)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","123","LEC","001","1","11:00 - 11:50","M","W","","","","","0114 0184","123","32","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","301","1","09:30 - 10:45","T","","","","","","0114 0295","18","7","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","302","1","13:00 - 14:15","T","","","","","","0114 0295","14","1","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","303","1","17:00 - 18:15","T","","","","","","0114 0295","16","4","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","304","1","13:20 - 14:35","","W","","","","","0114 0295","16","0","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","305","1","15:30 - 16:45","","W","","","","","0114 0295","12","4","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","306","1","13:00 - 14:15","","","R","","","","0114 0295","16","8","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","307","1","16:00 - 17:15","","","R","","","","0114 0295","16","5","0006585471","P / EMILE GLUCK THALER"
"A1","123","LAB","308","1","11:00 - 12:15","","","","F","","","0114 0295","15","3","0006585471","P / EMILE GLUCK THALER"
"A1","154","LAB","001","1","16:00 - 17:50","","W","","F","","","0211 4280","24","24","0004441893","P / JOSHUA PULTORAK"
"A1","154","LAB","002","1","15:30 - 17:20","T","","R","","","","0211 4280","24","24","0004441893","P / JOSHUA PULTORAK"
"A1","299","IND","001","1","-","","","","","","","","","1","0000166207","P / CAITILYN ALLEN"
"A1","299","IND","011","1","-","","","","","","","","","2","0004941667","P / AURELIE RAKOTONDRAFARA"
"A1","299","IND","035","1","-","","","","","","","","","1","0002600303","P / DOUGLAS ROUSE"
"A1","299","IND","042","1","-","","","","","","","","","1","0006585471","P / EMILE GLUCK THALER"
"A1","315","LEC","001","1","11:00 - 11:50","M","W","","F","","","0114 0150","","28","0005540988","P / RICHARD LANKAU"
"A1","315","LAB","301","1","13:20 - 16:20","","W","","","","","0114 0187","","17","0005540988","P / RICHARD LANKAU"
"A1","315","LAB","302","1","13:20 - 16:20","","","R","","","","0114 0187","","11","0005540988","P / RICHARD LANKAU"
"A1","332","LEC","001","2","12:05 - 12:55","T","","R","","","","","23","4","0006451816","X / CORBIN BRYAN"
"A1","332","LEC","001","2","12:05 - 12:55","T","","R","","","","","23","4","0005205906","P / MEHDI KABBAGE"
"A1","332","LEC","001","2","12:05 - 12:55","T","","R","","","","","23","4","0005510762","P / ANNE PRINGLE"
"A1","332","LEC","001","2","12:05 - 12:55","T","","R","","","","","23","4","0000665746","X / MARIE TREST"
"A1","332","LAB","301","2","13:20 - 15:15","T","","R","","","","0054 0210","23","4","0000665746","P / MARIE TREST"
"A1","333","LEC","001","2","12:05 - 12:55","T","","R","","","","0054 B302","35","3","0005510762","P / ANNE PRINGLE"
"A1","333","LEC","001","2","12:05 - 12:55","T","","R","","","","0054 B302","35","3","0005205906","P / MEHDI KABBAGE"
"A1","333","LEC","001","2","12:05 - 12:55","T","","R","","","","0054 B302","35","3","0006451816","X / CORBIN BRYAN"
"A1","333","LEC","001","2","12:05 - 12:55","T","","R","","","","0054 B302","35","3","0000665746","X / MARIE TREST"
"A1","367","LEC","001","1","11:00 - 12:15","T","","R","","","","0084 1116","23","6","0006400412","X / CHARLES NICHOLSON"
"A1","367","LEC","001","1","11:00 - 12:15","T","","R","","","","0084 1116","23","6","0005279875","X / JULIE DAWSON"
