"","","SUBJECT: INFORMATION SYSTEMS (234)","","","","","","","","","",""
"","","TERM:","1142","","","","","","","","",""
"","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","INFORMATION SYSTEMS","","","","","","","","","","",""
"A1","365","LEC","001","1","14:30 - 15:45","T","R","0140 2170","34","19","0003357394","SUNG KIM"
"A1","371","LEC","001","1","16:00 - 17:15","T","R","0140 2290","16","7","0000565871","ANDREW JAKUBCZAK"
"A1","422","LEC","002","1","11:00 - 12:15","T","R","0140 2180","13","13","0000106122","RAFAEL LAZIMY"
"A1","671","LEC","001","1","16:00 - 18:30","","R","0407 3127","39","0","0002600861","DHARMARAJ VEERAMANI"
"A1","722","LEC","002","1","11:00 - 12:15","T","R","0140 2180","13","0","0000106122","RAFAEL LAZIMY"
"A1","765","LEC","001","1","14:30 - 15:45","T","R","0140 2170","34","15","0003357394","SUNG KIM"
