"","","SUBJECT: BIOLOGY (205)","","","","","","","","","","","","",""
"","","TERM:","1142","","","","","","","","","","","",""
"","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","130","DIS","604","1","13:20 - 14:10","","","","R","","0054 0348","16","4","0001541001","KRISTIN MICHELS"
"A1","130","DIS","605","1","15:30 - 16:20","","","","R","","0054 0348","17","3","0000841054","MICHAEL CLAYTON"
"A1","130","DIS","605","1","15:30 - 16:20","","","","R","","0054 0348","17","3","0001541001","KRISTIN MICHELS"
"A1","130","DIS","606","1","12:05 - 12:55","","","","R","","0054 0350","16","3","0003592863","CULLEN VENS"
"A1","130","DIS","606","1","12:05 - 12:55","","","","R","","0054 0350","16","3","0000841054","MICHAEL CLAYTON"
"A1","130","DIS","607","1","17:25 - 18:15","","","","R","","0054 0348","17","2","0000841054","MICHAEL CLAYTON"
"A1","130","DIS","607","1","17:25 - 18:15","","","","R","","0054 0348","17","2","0004896365","OSCAR GIRALDO CARO"
"A1","130","DIS","609","1","07:45 - 08:35","","","","","F","0054 0348","18","3","0000841054","MICHAEL CLAYTON"
"A1","130","DIS","609","1","07:45 - 08:35","","","","","F","0054 0348","18","3","0005028248","ALEX MCALVAY"
"A1","130","DIS","610","1","13:20 - 14:10","","","","","F","0054 0348","19","3","0000841054","MICHAEL CLAYTON"
"A1","130","DIS","610","1","13:20 - 14:10","","","","","F","0054 0348","19","3","0003592863","CULLEN VENS"
"A1","130","DIS","611","1","12:05 - 12:55","","","","","F","0054 0348","17","1","0000841054","MICHAEL CLAYTON"
"A1","130","DIS","611","1","12:05 - 12:55","","","","","F","0054 0348","17","1","0005028248","ALEX MCALVAY"
"A1","130","DIS","612","1","11:00 - 11:50","","","","","F","0054 0348","19","3","0004896365","OSCAR GIRALDO CARO"
"A1","130","DIS","612","1","11:00 - 11:50","","","","","F","0054 0348","19","3","0000841054","MICHAEL CLAYTON"
"A1","151","LEC","001","1","11:00 - 11:50","M","","W","","F","0046 6210","351","232","0002600911","DONNA FERNANDEZ"
"A1","151","LEC","001","1","11:00 - 11:50","M","","W","","F","0046 6210","351","232","0002601282","DAVID ABBOTT"
"A1","151","LEC","001","1","11:00 - 11:50","M","","W","","F","0046 6210","351","232","0003950347","VLADIMIR SPIEGELMAN"
"A1","151","LEC","002","1","12:05 - 12:55","M","","W","","F","0046 6210","353","245","0002600911","DONNA FERNANDEZ"
"A1","151","LEC","002","1","12:05 - 12:55","M","","W","","F","0046 6210","353","245","0002601282","DAVID ABBOTT"
"A1","151","LEC","002","1","12:05 - 12:55","M","","W","","F","0046 6210","353","245","0002601914","SETH BLAIR"
"A1","151","LEC","003","1","13:20 - 14:10","M","","W","","F","0048 B130","224","167","0004305427","SIMON GILROY"
"A1","151","LEC","003","1","13:20 - 14:10","M","","W","","F","0048 B130","224","167","0002600025","ANTONY STRETTON"
"A1","151","LAB","301","1","13:20 - 16:20","M","","","","","0402 0267","22","19","0004153582","PULIKESI CHITTU RAJANGAM"
"A1","151","LAB","302","1","13:20 - 16:20","M","","","","","0402 0223","21","15","0005185769","SCOTT HARTMAN"
"A1","151","LAB","303","1","17:00 - 20:00","M","","","","","0402 0267","21","17","0005031164","IAN SANTINO"
"A1","151","LAB","304","1","17:00 - 20:00","M","","","","","0402 0223","22","8","0005185769","SCOTT HARTMAN"
"A1","151","LAB","305","1","08:50 - 11:50","","T","","","","0402 0267","21","14","0004899905","KARA CROMWELL"
"A1","151","LAB","306","1","08:50 - 11:50","","T","","","","0402 0223","22","16","0004153582","PULIKESI CHITTU RAJANGAM"
"A1","151","LAB","307","1","13:20 - 16:20","","T","","","","0402 0267","22","17","0005185769","SCOTT HARTMAN"
"A1","151","LAB","308","1","13:20 - 16:20","","T","","","","0402 0223","21","17","0005031164","IAN SANTINO"
"A1","151","LAB","309","1","17:00 - 20:00","","T","","","","0402 0267","22","18","0004899905","KARA CROMWELL"
"A1","151","LAB","310","1","17:00 - 20:00","","T","","","","0402 0223","20","15","0005140112","DANIEL MINAHAN"
