"","","SUBJECT: SENIOR MEDICAL PROGRAM (882)","","","","","","","","","","","","",""
"","","TERM:","1142","","","","","","","","","","","",""
"","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"041","936","FLD","042","1","06:00 - 17:00","M","T","W R","F","S","","","7","0002601054","CHRISTINE SEIBERT"
"042","936","FLD","043","1","06:00 - 17:00","M","T","W R","F","S","","","7","0002601054","CHRISTINE SEIBERT"
"043","936","FLD","044","1","06:00 - 17:00","M","T","W R","F","S","","","2","0002601054","CHRISTINE SEIBERT"
"045","936","FLD","046","1","-","","","","","","","","1","0002601054","CHRISTINE SEIBERT"
"00A","951","FLD","001","1","06:00 - 17:00","M","T","W R","F","S","","","7","0002601476","CYNTHIA HAQ"
"018","953","FLD","009","1","06:00 - 17:00","M","T","W R","F","S","","","7","0002601476","CYNTHIA HAQ"
"043","955","FLD","044","1","06:00 - 17:00","M","T","W R","F","S","","","7","0002601476","CYNTHIA HAQ"
