"","","SUBJECT: CELL AND REGENERATIVE BIOLOGY (217)","","","","","","",""
"","","TERM:","1186","","","","","",""
"","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","CELL AND REGENERATIVE BIOLOGY","","","","","","","",""
"DHH","699","IND","018","1","","","1","0002601239","RICHARD MOSS"
"DHH","699","IND","021","1","","","1","0004463959","BETH WEAVER"
"DHH","990","IND","002","1","","","1","0002600707","EMERY BRESNICK"
"DHH","990","IND","004","1","","","1","0000137866","RICKI COLMAN"
"DHH","990","IND","018","1","","","1","0001504852","RUPA SRIDHARAN"
"DHH","990","IND","040","1","","","3","0000948165","NATALIE BETZ"
