"","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/10/2009"
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","11:06:28AM"
"","","","","","Office of the Registrar","","","","",""
"","SUBJECT: BIOMOLECULAR CHEMISTRY (758)","","","","","","","","",""
"TERM:","1096","","","","","","","","",""
"","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"DHH
 990
IND","037","1","-","","","2","0002600707","EMERY BRESNICK","",""
"DHH
 990
IND","039","1","-","","","1","0003113311","ANNA HUTTENLOCHER","",""
"","","","","","","","","PAGE NUMBER:","2","OF
2"
