"","","SUBJECT: FOLKLORE PROGRAM (380)","","","","","","","","","","",""
"","","TERM:","1096","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","FOLKLORE PROGRAM","","","","","","","","","","","",""
"DDD","100","LEC","001","1","09:00 - 11:30","M","T","W R","0482 0114","","17","0003648919","CARRIE ROY"
"ACC","103","LEC","001","1","09:55 - 12:00","M","T","W R","0469 2441","25","13","0002600540","R SUTTON"
"IDD","352","LEC","001","1","10:20 - 12:50","M","T","W R","0060 1420","64","35","0003226099","THOMAS DUBOIS"
"IDD","399","IND","003","1","-","","","","","","1","0002601314","RUTH OLSON"
"DDD","639","LEC","001","1","09:00 - 17:00","M","T","W R","0070 0014","11","3","0000958256","ANNA ANDRZEJEWSKI"
"DDD","639","LEC","001","1","09:00 - 17:00","M","T","W R","0070 0014","11","3","0003088606","JANET GILMORE"
