"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","",""
"","","","","","","","","","RUN DATE:","8/10/2009"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","11:06:28AM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: MICROBIOLOGY (192)","","","","","","","",""
"","","TERM:","1096","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"DHH","990","IND","094","1","-","1","0000167815","KAREN WASSARMAN","",""
"","","","","","","","","","PAGE NUMBER:
2","OF
2"
