"","","SUBJECT: DAIRY SCIENCE (292)","","","","","","","","","","","","",""
"","","TERM:","1134","","","","","","","","","","","",""
"","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","DAIRY SCIENCE","","","","","","","","","","","","","",""
"A1","205","LEC","001","1","13:20 - 14:10","","T","","","","0118 0209","","15","0000714123","THEODORE HALBACH"
"A1","205","LAB","301","1","14:25 - 17:25","","T","","","","0092D0150","","15","0000714123","THEODORE HALBACH"
"A1","299","IND","005","1","-","","","","","","","","6","0004914974","LAURA HERNANDEZ"
"A1","299","IND","011","1","-","","","","","","","","1","0003012107","PAMELA RUEGG"
"A1","299","IND","012","1","-","","","","","","","","2","0003012111","PAUL FRICKE"
"A1","299","IND","026","1","-","","","","","","","","1","0000896716","DAVID COMBS"
"A1","299","IND","032","1","-","","","","","","","","1","0002601855","MILO WILTBANK"
"A1","311","LEC","001","1","12:05 - 12:55","M","","W","","F","0118 0212","76","15","0000172036","LOUIS ARMENTANO"
"A1","311","LEC","001","1","12:05 - 12:55","M","","W","","F","0118 0212","76","15","0002601485","THOMAS CRENSHAW"
"A1","313","LAB","001","1","08:50 - 10:45","","T","","","","","19","7","0000172036","LOUIS ARMENTANO"
"A1","313","LAB","002","1","14:25 - 16:20","","T","","","","","18","8","0000172036","LOUIS ARMENTANO"
"A1","320","LEC","001","1","08:00 - 09:15","","T","","R","","0118 0212","82","7","0004463827","AMIN FADL"
"AHH","361","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0212","59","18","0000934544","BRIAN KIRKPATRICK"
"AHH","361","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0212","59","18","0001505756","GUILHERME ROSA"
"AHH","361","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0212","59","18","0000299424","DAVID THOMAS"
"AHH","361","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0212","59","18","0003573065","HASAN KHATIB"
"AHH","361","LAB","301","1","14:25 - 16:20","","","W","","","0118 0128","35","10","0000934544","BRIAN KIRKPATRICK"
"AHH","361","LAB","301","1","14:25 - 16:20","","","W","","","0118 0128","35","10","0000299424","DAVID THOMAS"
"AHH","361","LAB","301","1","14:25 - 16:20","","","W","","","0118 0128","35","10","0001505756","GUILHERME ROSA"
"AHH","361","LAB","301","1","14:25 - 16:20","","","W","","","0118 0128","35","10","0003573065","HASAN KHATIB"
"AHH","361","LAB","302","1","14:25 - 16:20","","","","R","","0118 0128","24","8","0000934544","BRIAN KIRKPATRICK"
"AHH","361","LAB","302","1","14:25 - 16:20","","","","R","","0118 0128","24","8","0000299424","DAVID THOMAS"
"AHH","361","LAB","302","1","14:25 - 16:20","","","","R","","0118 0128","24","8","0003573065","HASAN KHATIB"
"AHH","361","LAB","302","1","14:25 - 16:20","","","","R","","0118 0128","24","8","0001505756","GUILHERME ROSA"
"IHG","362","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0209","23","6","0003573065","HASAN KHATIB"
"IHG","362","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0209","23","6","0000934544","BRIAN KIRKPATRICK"
"IHG","362","LAB","301","1","14:25 - 16:20","","","W","","","0118 0128","23","6","0000934544","BRIAN KIRKPATRICK"
"IHG","362","LAB","301","1","14:25 - 16:20","","","W","","","0118 0128","23","6","0003573065","HASAN KHATIB"
"IHG","363","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0212","35","10","0001505756","GUILHERME ROSA"
"IHG","363","LEC","001","1","08:50 - 09:40","M","","W","","F","0118 0212","35","10","0000299424","DAVID THOMAS"
"IHG","363","LAB","301","1","14:25 - 16:20","","","","R","","0118 0128","25","6","0000299424","DAVID THOMAS"
"IHG","363","LAB","301","1","14:25 - 16:20","","","","R","","0118 0128","25","6","0001505756","GUILHERME ROSA"
"IHG","363","LAB","302","1","14:25 - 16:20","","","","","F","0118 0128","10","4","0001505756","GUILHERME ROSA"
