"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","",""
"","","","","","","","","","RUN DATE:","3/4/2013"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","5:45:00PM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: PHYSIOLOGY (762)","","","","","","","",""
"","","TERM:","1134","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1","990","IND","074","1","-","1","0002600156","WILLIAM SUGDEN","",""
"","","","","","","","","","PAGE NUMBER:
4","OF
4"
