"","","SUBJECT: HORTICULTURE (476)","","","","","","","","","","","",""
"","","TERM:","1134","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","502","LAB","001","1","11:00 - 13:00","","","W","","0087C0128","14","11","0004542933","YIQUN WENG"
"A1","502","LAB","001","1","11:00 - 13:00","","","W","","0087C0128","14","11","0000309607","IRWIN GOLDMAN"
"A1","555","LEC","001","1","13:20 - 15:15","","","","R","0087C0247","5","3","0003474629","PATRICK KRYSAN"
"A1","561","LEC","001","1","13:20 - 14:10","M","","W","","0082 1441","20","3","0002601813","JIMING JIANG"
"A1","572","LEC","001","1","11:00 - 12:15","","T","","R","0140 2080","94","8","0002601621","MURRAY CLAYTON"
"A1","572","DIS","311","1","13:00 - 14:15","","T","","","0402 0342","23","3","0005017774","LUWAN ZHANG"
"A1","572","DIS","312","1","14:30 - 15:45","","","W","","0046 6224","24","2","0004312759","COLE COOK"
"A1","572","DIS","313","1","13:00 - 14:15","","","W","","0056 0215","24","2","0004312759","COLE COOK"
"A1","572","DIS","314","1","16:00 - 17:15","","T","","","0046 6224","23","1","0005017774","LUWAN ZHANG"
"A1","699","IND","004","1","-","","","","","","","1","0000309658","JAMES NIENHUIS"
"A1","699","IND","008","1","-","","","","","","","2","0000309607","IRWIN GOLDMAN"
"A1","699","IND","009","1","-","","","","","","","1","0004696185","REBECCA HARBUT"
"A1","699","IND","011","1","-","","","","","","","1","0000256665","SARA PATTERSON"
"A1","699","IND","014","1","-","","","","","","","1","0000288948","JOHN BAMBERG"
"A1","699","IND","018","1","-","","","","","","","1","0000539733","SHELLEY JANSKY"
"A1","699","IND","024","1","-","","","","","","","1","0002601645","JIWAN PALTA"
"A1","799","IND","021","1","-","","","","","","","1","0003011277","LAURA JULL"
"A1","910","SEM","001","1","15:30 - 17:00","","","","R","0087A0351","7","2","0000944444","MICHAEL HAVEY"
"A1","910","SEM","001","1","15:30 - 17:00","","","","R","0087A0351","7","2","0002600078","WILLIAM TRACY"
"A1","957","SEM","001","1","15:30 - 16:20","","","","F","0087A0351","17","6","0002600159","MICHAEL SUSSMAN"
"A1","957","SEM","001","1","15:30 - 16:20","","","","F","0087A0351","17","6","0003474629","PATRICK KRYSAN"
"A1","990","IND","004","1","-","","","","","","","6","0000309658","JAMES NIENHUIS"
"A1","990","IND","006","1","-","","","","","","","7","0000944444","MICHAEL HAVEY"
"A1","990","IND","008","1","-","","","","","","","2","0000309607","IRWIN GOLDMAN"
"A1","990","IND","009","1","-","","","","","","","3","0004696185","REBECCA HARBUT"
"A1","990","IND","015","1","-","","","","","","","1","0002601095","JOHN STIER"
"A1","990","IND","016","1","-","","","","","","","1","0000812142","PAUL BETHKE"
"A1","990","IND","018","1","-","","","","","","","3","0000539733","SHELLEY JANSKY"
"A1","990","IND","019","1","-","","","","","","","4","0000778077","PHILIPP SIMON"
"A1","990","IND","020","1","-","","","","","","","2","0002601813","JIMING JIANG"
"A1","990","IND","023","1","-","","","","","","","2","0004542933","YIQUN WENG"
"A1","990","IND","024","1","-","","","","","","","4","0002601645","JIWAN PALTA"
"A1","990","IND","035","1","-","","","","","","","2","0001660777","JUAN ZALAPA"
