"","","SUBJECT: ENGINEERING PHYSICS (347)","","","","","","","","","","",""
"","","TERM:","1134","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","ENGINEERING PHYSICS","","","","","","","","","","","",""
"A1","468","LEC","001","1","16:00 - 17:00","","W","","0407 2121","11","1","0003039912","WENDY CRONE"
"A1","468","LEC","001","2","16:00 - 17:00","","W","","0407 2108","11","1","0003039912","WENDY CRONE"
"A1","469","LEC","001","2","16:00 - 17:00","","W","","0407 2108","11","10","0003039912","WENDY CRONE"
"A1","469","LEC","001","1","16:00 - 17:00","","W","","0407 2121","11","10","0003039912","WENDY CRONE"
"A1","471","LEC","001","1","09:30 - 10:45","T","","R","0408 2261","28","9","0002602098","ROBERT WITT"
"A1","471","LEC","002","1","14:30 - 15:45","T","","R","0481 M1051","19","9","0002602098","ROBERT WITT"
"A1","568","IND","001","1","-","","","","","","2","0003039912","WENDY CRONE"
"A1","569","IND","001","1","-","","","","","","6","0003039912","WENDY CRONE"
