"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","3/4/2013"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","5:45:00PM"
"","","","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: AFRO-AMERICAN STUDIES (106)","","","","","","","","","","",""
"","","TERM:","1134","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1","802","LEC","001","1","16:00 - 18:00","W","0544 L166","18","2","0003568183","JILL CASID","",""
"","","","","","","","","","","","","PAGE NUMBER:
3","OF
3"
