"","","SUBJECT: GREEK (CLASSICS) (428)","","","","","","","","","","",""
"","","TERM:","1084","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GREEK (CLASSICS)","","","","","","","","","","","",""
"A1","104","LEC","001","1","13:20 - 14:10","M","T","W R","0482 0201","16","11","0002600423","MONTIGLIO,SILVIA"
"A1","304","LEC","001","1","13:20 - 14:10","M","T","W R","0482 0201","16","5","0002600423","MONTIGLIO,SILVIA"
"A1","306","LEC","001","1","11:00 - 11:50","M","","W
F","0482 0144","","15","0002602001","ROSENMEYER,PATRICIA"
"A1","510","LEC","001","1","14:30 - 15:45","M","","W","0482 0482","","12","0002600423","MONTIGLIO,SILVIA"
"A1","699","IND","002","1","-","","","","","","1","0002602001","ROSENMEYER,PATRICIA"
"A1","890","IND","021","1","-","","","","","","2","0002601941","MCCLURE,LAURA K."
"A1","920","LEC","001","1","13:00 - 15:00","","T","","0482 0951","","12","0002601941","MCCLURE,LAURA K."
