"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","10/13/2008"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","8:24:32AM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: MEDICAL SCIENCES - VETERINARY MEDICINE (623)","","","","","","","","",""
"","","TERM:","1092","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","775","IND","002","1","-","18","0002600313","CHRISTOPHER OLSEN","","",""
"A1","775","IND","003","1","-","11","0002600313","CHRISTOPHER OLSEN","","",""
"A1","775","IND","004","1","-","3","0002600313","CHRISTOPHER OLSEN","","",""
"","","","","","","","","PAGE NUMBER:","3","OF","3"
