"","","SUBJECT: ENGINEERING PHYSICS (347)","","","","","","","","","","","",""
"","","TERM:","1074","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","ENGINEERING PHYSICS","","","","","","","","","","","","",""
"A1","468","LEC","014","1","-","","","","","","","2","0003039912","CRONE,WENDY C"
"A1","469","LEC","001","1","-","","","","","","","4","0003039912","CRONE,WENDY C"
"A1","471","LEC","001","1","09:30 - 10:45","","T","","R","0408 2261","33","23","0002602098","WITT,ROBERT J"
"A1","471","LEC","002","1","13:00 - 14:15","","T","","R","0408 2324","23","15","0002602098","WITT,ROBERT J"
"A1","568","IND","014","1","-","","","","","","","1","0003039912","CRONE,WENDY C"
"A1","569","IND","010","1","-","","","","","","","1","0002600370","HERSHKOWITZ,NOAH"
"A1","615","LEC","001","1","11:00 - 12:15","M","","W","","0408 2349","18","5","0004275262","ALLEN,MATTHEW S"
"A1","615","LEC","001","1","11:00 - 12:15","M","","W","","0408 2349","18","5","0003039912","CRONE,WENDY C"
