"","","SUBJECT: FARM & INDUSTRY SHORT COURSE (375)","","","","","","","","","","","","",""
"","","TERM:","1184","","","","","","","","","","","",""
"","","","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"AHH","133","LEC","001","1","11:00 - 12:15","M","","W","","F","0074B0357","","17","0001044797","FRANCISCO ARRIAGA"
"AHH","136","LEC","001","1","07:45 - 08:35","","T","","R","","0080 0101","","8","0000604421","LARRY KONOPACKI"
"AHH","142","LEC","001","1","09:30 - 10:45","M","","W","","F","0080 0101","","12","0004261254","PATRICK LIESCH"
"AHH","142","LEC","001","1","09:30 - 10:45","M","","W","","F","0080 0101","","12","0004197305","MARK RENZ"
"AHH","142","LAB","301","1","14:50 - 16:50","M","","W","","","0087C0136","","12","0004197305","MARK RENZ"
"AHH","142","LAB","301","1","14:50 - 16:50","M","","W","","","0087C0136","","12","0004261254","PATRICK LIESCH"
"AHH","143","LEC","001","1","13:20 - 14:10","","T","","R","","0099 0118","","19","0000925554","JEFFREY NELSON"
"AHH","143","LAB","301","1","13:20 - 15:15","M","","","","F","0099 0130","","19","0000925554","JEFFREY NELSON"
