"","","SUBJECT: PHARMACY PRACTICE (728)","","","","","","","",""
"","","TERM:","1184","","","","","","",""
"","","","","","","","Facil ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","699","IND","093","1","","","","4","0001663689","AMANDA MARGOLIS"
"A1","699","IND","094","1","","","","3","0005279926","JOSEPH ZOREK"
"A1","710","LEC","001","1","08:50 - 10:45","R","0034 2202","13","0000962992","ROBERT BRESLOW"
"A1","710","LEC","001","1","08:50 - 10:45","R","0034 2202","13","0005279926","JOSEPH ZOREK"
"XFF","740","FLD","006","1","","","","12","0000962992","ROBERT BRESLOW"
"DFF","740","FLD","007","1","","","","18","0000962992","ROBERT BRESLOW"
"JFF","740","FLD","008","1","","","","11","0000962992","ROBERT BRESLOW"
"XFF","741","FLD","006","1","","","","15","0000473859","MARA KIESER"
"DFF","741","FLD","007","1","","","","8","0000473859","MARA KIESER"
"JFF","741","FLD","008","1","","","","17","0000473859","MARA KIESER"
"XFF","741","FLD","014","1","","","","1","0000572959","JOHN DOPP"
"JFF","741","FLD","014","1","","","","1","0000572959","JOHN DOPP"
"XFF","741","FLD","067","1","","","","1","0002601950","BARRY GIDAL"
"JFF","741","FLD","072","1","","","","1","0002601664","MARY HAYNEY"
"JFF","741","FLD","075","1","","","","1","0000962992","ROBERT BRESLOW"
"XFF","741","FLD","075","1","","","","1","0000962992","ROBERT BRESLOW"
"JFF","741","FLD","081","1","","","","1","0000442100","DENISE WALBRANDT PIGARELLI"
"XFF","741","FLD","081","1","","","","1","0000442100","DENISE WALBRANDT PIGARELLI"
"JFF","741","FLD","088","1","","","","1","0001657944","CASEY GALLIMORE"
"JFF","741","FLD","090","1","","","","1","0003080260","ANDREA PORTER"
"XFF","742","FLD","006","1","","","","23","0000962992","ROBERT BRESLOW"
"DFF","742","FLD","007","1","","","","11","0000962992","ROBERT BRESLOW"
"JFF","742","FLD","008","1","","","","18","0000962992","ROBERT BRESLOW"
"XFF","743","FLD","006","1","","","","12","0000473859","MARA KIESER"
"DFF","743","FLD","007","1","","","","23","0000473859","MARA KIESER"
"JFF","743","FLD","008","1","","","","8","0000473859","MARA KIESER"
"A1","746","SEM","001","1","","","ONLINE
18","4","0000784592","LORI ANDERSON"
"XFF","760","FLD","006","1","","","","53","0000442100","DENISE WALBRANDT PIGARELLI"
"XFF","760","FLD","006","1","","","","53","0001663689","AMANDA MARGOLIS"
"DFF","760","FLD","007","1","","","","56","0000442100","DENISE WALBRANDT PIGARELLI"
"DFF","760","FLD","007","1","","","","56","0001663689","AMANDA MARGOLIS"
"JFF","760","FLD","008","1","","","","50","0000442100","DENISE WALBRANDT PIGARELLI"
"JFF","760","FLD","008","1","","","","50","0001663689","AMANDA MARGOLIS"
