"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","",""
"","","","","","","","","","","RUN DATE:","3/2/2018"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","RUN TIME:","1:58:56PM"
"","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: ART EDUCATION (DEPARTMENT OF ART) (176)","","","","","","","","","",""
"TERM:","1184","","","","","","","","","",""
"","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","ART EDUCATION (DEPARTMENT OF ART)","","","","","","","","","",""
"A1
 423
FLD","001","1","16:30 - 18:00","M","0469 6127","6","6","0000426349","MARY HOEFFERLE","",""
"A1
 424
FLD","001","1","16:30 - 18:00","M","0469 6127","6","6","0000426349","MARY HOEFFERLE","",""
"A1
 699
IND","065","1","","","","","1","0000426349","MARY HOEFFERLE","",""
"","","","","","","","","","","PAGE NUMBER:
1","OF
1"
