"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/9/2010",""
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","3:13:07PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: HISTORY OF SCIENCE (456)","","","","","","","","",""
"","","TERM:","1106","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","HISTORY OF SCIENCE","","","","","","","","","",""
"DHH","990","IND","002","1","-","3","0000208040","GREGG MITMAN","","",""
"DHH","990","IND","004","1","-","1","0001007712","JUDITH HOUCK","","",""
"DHH","999","IND","002","1","-","1","0000208040","GREGG MITMAN","","",""
"","","","","","","","","PAGE NUMBER:","1","OF","1"
