"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","8/9/2010"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","3:13:07PM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: TRANSPORTATION AND PUBLIC UTILITIES (243)","","","","","","","","","","","",""
"TERM:","1106","","","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","TRANSPORTATION AND PUBLIC UTILITIES","","","","","","","","","","","",""
"ADD
 325
LEC","001","1","08:55 - 11:25","M","T","W R","0140 2167","18","0","0002601710","RODNEY STEVENSON","",""
"ADD
 725
LEC","001","1","08:55 - 11:25","M","T","W R","0140 2167","18","0","0002601710","RODNEY STEVENSON","",""
"","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
