"","","SUBJECT: MUSIC (660)","","","","","","","","","","",""
"","","TERM:","1106","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"MUSIC","","","","","","","","","","","","",""
"DDD","43","LAB","001","1","19:00 - 21:00","M","","R","0469 1341","","14","0004197306","SCOTT TEEPLE"
"ACC","103","LEC","001","1","09:55 - 12:00","M","T","W R","0469 1131","24","17","0002600540","R SUTTON"
"DHH","113","LEC","001","1","19:00 - 20:30","M","","","0485 0150","","110","0000335843","MARC FINK"
"ACC","305","LEC","001","1","08:00 - 11:00","M","T","W R","0469 2340","","57","0002600831","MICHAEL LECKRONE"
"DHH","361","LAB","002","1","19:00 - 21:00","M","","W","0469 1635","","5","0000168551","STEVEN LARONGA"
"DHH","413","LEC","001","1","10:20 - 11:35","M","T","W R","0469 2411","","5","0002602077","JEANNE SWACK"
"HDD","497","LAB","001","1","14:00 - 16:30","M","T","W R","0015 B162","","4","0002600060","STEPHEN DEMBSKI"
"DHH","799","IND","027","1","-","","","","","","1","0002600060","STEPHEN DEMBSKI"
"DHH","999","IND","017","1","-","","","","","","1","0002601554","CHARLES DILL"
"DHH","999","IND","063","1","-","","","","","","1","0002601820","JOHN ALEY"
"DHH","999","IND","064","1","-","","","","","","1","0002601531","SALLY CHISHOLM"
"DHH","999","IND","065","1","-","","","","","","1","0002601084","DAVID PERRY"
