"","","SUBJECT: INFORMATION SYSTEMS (234)","","","","","","","","","","","",""
"","","TERM:","1172","","","","","","","","","","",""
"","","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","INFORMATION SYSTEMS","","","","","","","","","","","","",""
"A1","365","LEC","001","1","14:30 - 15:45","","T","","R","0140 1140","43","36","0000477003","NICHOLAS DAVIS"
"A1","365","LEC","001","1","14:30 - 15:45","","T","","R","0140 1140","43","36","0005553021","QI ZHANG"
"A1","422","LEC","002","1","13:00 - 14:15","M","","W","","0140 1140","17","17","0000106122","RAFAEL LAZIMY"
"A1","722","LEC","002","1","13:00 - 14:15","M","","W","","0140 1140","17","0","0000106122","RAFAEL LAZIMY"
"A1","765","LEC","001","1","14:30 - 15:45","","T","","R","0140 1140","43","7","0005553021","QI ZHANG"
"A1","765","LEC","001","1","14:30 - 15:45","","T","","R","0140 1140","43","7","0000477003","NICHOLAS DAVIS"
