"","","SUBJECT: ENGINEERING PROFESSIONAL DEVELOPMENT (348)","","","","","","","","","",""
"","","TERM:","1172","","","","","","","","",""
"","","","","","","","","","Facil ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","660","LEC","003","1","","","","","ONLINE","5","0000559266","PATRICK EAGAN"
"A1","669","DIS","003","1","","","","","ONLINE","2","0005439652","LEE DEBAILLIE"
"A1","690","LEC","002","1","19:00 - 20:30","","W","","0481 M1051","8","0000157057","STEVEN ZWICKEL"
"A1","690","LEC","003","1","10:00 - 12:00","","","F","0407 1143","14
11","0001076688","MICHEL WATTIAUX"
"A1","690","LEC","010","1","13:00 - 15:00","M","","","0408 3444","8","0002602137","JAMES BLANCHARD"
"A1","690","LEC","010","1","13:00 - 15:00","M","","","0408 3444","8","0003230083","JOHN MARTIN"
"A1","690","LEC","013","1","14:00 - 16:00","","W","","0520 0235","7","0000406114","ANNE GILLIAN"
"A1","690","LEC","032","1","","","","","ONLINE","3","0000713961","PHILIP O LEARY"
"A1","699","IND","014","1","","","","","","1","0005439652","LEE DEBAILLIE"
"AHH","700","SEM","001","1","","","","","ONLINE","18","0003329739","MARK MILLARD"
"AHH","700","SEM","002","1","","","","","ONLINE","6","0003329739","MARK MILLARD"
"AHH","700","SEM","003","1","","","","","ONLINE","5","0003329739","MARK MILLARD"
"HHH","702","SEM","001","1","","","","","ONLINE","18","0003179723","CHRISTINE NICOMETO"
