"","","SUBJECT: LIBRARY AND INFORMATION STUDIES (544)","","","","","","","","","","",""
"","","TERM: 1176","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","LIBRARY AND INFORMATION STUDIES","","","","","","","","","","","",""
"DHH","202","LEC","001","1","-","","","","","ONLINE","87","0000110350","CATHERINE SMITH"
"DHH","202","LEC","002","1","-","","","","","ONLINE","16","0000110350","CATHERINE SMITH"
"ACC","341","LEC","002","1","-","","","","","ONLINE","17","0004931230","REBEKAH WILLETT"
"DHH","341","LEC","001","1","-","","","","","ONLINE","20","0000235413","DOROTHEA SALO"
"AHH","603","LEC","001","1","-","","","","","ONLINE","9","0004915746","RACHEL WILLIAMS"
"AHH","603","LEC","002","1","-","","","","","ONLINE","15","0004915746","RACHEL WILLIAMS"
"DHH","620","LEC","001","1","-","","","","","ONLINE","16
16","0000201172","DEBRA SHAPIRO"
"DHH","620","LEC","002","1","-","","","","","ONLINE","12
12","0000201172","DEBRA SHAPIRO"
"ACC","640","LEC","006","1","-","","","","","ONLINE","7","0004931230","REBEKAH WILLETT"
"ACC","640","LEC","007","1","-","","","","","ONLINE","10","0004931230","REBEKAH WILLETT"
"CEE","640","LEC","004","1","-","","","","","ONLINE","10","0005038590","BRONWEN MASEMANN"
"CEE","640","LEC","005","1","-","","","","","ONLINE","10","0005038590","BRONWEN MASEMANN"
"DHH","640","LEC","001","1","09:00 - 11:30","","T","R","","0018 4207","4","0000657448","MICHELE BESANT"
"HEE","640","LEC","002","1","-","","","","","ONLINE","2","0003050589","RACHEL LOCKMAN"
"HEE","640","LEC","003","1","-","","","","","ONLINE","14","0003050589","RACHEL LOCKMAN"
"CHH","853","LEC","001","1","-","","","","","ONLINE","11","0000235413","DOROTHEA SALO"
"CHH","853","LEC","002","1","-","","","","","ONLINE","5","0000235413","DOROTHEA SALO"
"ACC","855","LEC","001","1","09:00 - 11:30","M","T","W R","F","0018 4207","10","0000502429","CYNTHIA FESEMYER"
"JDD","990","IND","006","1","-","","","","","","1","0003128474","KRISTIN ESCHENFELDER"
"DHH","999","IND","011","1","-","","","","","","1","0000201172","DEBRA SHAPIRO"
"DHH","999","IND","015","1","-","","","","","","4","0000201172","DEBRA SHAPIRO"
"DHH","999","IND","017","1","-","","","","","","1","0000201172","DEBRA SHAPIRO"
