"COLLEGE:  MED","","","","","","","","","","","","","","","",""
"SUBJECT:  SURGERY (936)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB 
ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN
TOT","",""
"010","967","FLD","001","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600336","P / STEPHEN NAKADA"
"011","967","FLD","002","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600336","P / STEPHEN NAKADA"
"012","967","FLD","003","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600336","P / STEPHEN NAKADA"
"016","967","FLD","007","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600336","P / STEPHEN NAKADA"
"020","967","FLD","011","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002600336","P / STEPHEN NAKADA"
"021","967","FLD","012","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600336","P / STEPHEN NAKADA"
"042","967","FLD","043","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600336","P / STEPHEN NAKADA"
"018","973","LEC","009","1","06:00 - 17:00","M","T","W","R","F","S","","","3","0004097737","P / MARGARET SCHWARZE"
"015","974","LEC","006","1","07:00 - 18:00","M","T","W","R","F","S","","","5","0006031138","P / HEE JUNG"
"015","976","LEC","006","1","07:00 - 18:00","M","T","W","R","F","S","","","9","0001655392","P / AMBER SHADA"
"019","976","LEC","010","1","07:00 - 18:00","M","T","W","R","F","S","","","7","0001655392","P / AMBER SHADA"
