"TERM:  1222","","","","","","","","","","","","","","",""
"COLLEGE:  L&S","","","","","","","","","","","","","","",""
"SUBJECT:  AMERICAN INDIAN STUDIES (140)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","330","LEC","001","2","09:30 - 10:45","T","R","","","","0085 2235","45","18","0006251542","P / CAROLEE DODGE FRANCIS"
"A1","345","LEC","001","2","11:00 - 12:15","T","R","","","","0048 B139","35","10","0000204277","P / WILLIAM GARTNER"
"A1","450","LEC","008","1","14:30 - 15:45","T","R","","","","0482 0390","","12","0005523117","P / MATT VILLENEUVE"
"A1","450","LEC","077","1","18:00 - 19:30","T","R","","","","ONLINE","","1","0001603609","P / DENISE WIYAKA"
"A1","474","LEC","001","3","11:00 - 11:50","M","W","F","","","0054 B302","63","12","0006212357","P / YUXIN WEI"
"A1","474","LEC","001","3","11:00 - 11:50","M","W","F","","","0054 B302","63","12","0004165121","P / EVE EMSHWILLER"
"A1","474","LEC","001","3","11:00 - 11:50","M","W","F","","","0054 B302","63","12","0006088561","P / KATHLEEN THOMPSON"
