"","","SUBJECT: BIOSTATISTICS AND MEDICAL INFORMATICS (210)","","","","","","","","","","","","",""
"","","TERM: 1182","","","","","","","","","","","","",""
"","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","741","LEC","001","1","13:00 - 14:15","M","","W","","","0402 0168","27","5","0004726678","LU MAO"
"AFF","826","LEC","001","1","16:00 - 17:15","M","","W","","","1480 1248","","13","0004636145","JENNIFER BIRSTLER"
"AFF","826","LEC","001","1","16:00 - 17:15","M","","W","","","1480 1248","","13","0003727371","RYAN ZEA"
"A1","841","LEC","001","1","14:30 - 15:45","M","","W","","","0407 1164","18","1","0005841408","JOSEPH AUSTERWEIL"
"A1","899","IND","001","1","-","","","","","","","","1","0002601916","MICHAEL NEWTON"
"A1","915","SEM","001","1","16:00 - 17:00","","T","","","","0082 1111","14","4","0000993195","MARK CRAVEN"
"A1","915","SEM","001","1","16:00 - 17:00","","T","","","","0082 1111","14","4","0003483968","LOUISE PAPE"
"KBB","918","LEC","020","1","06:00 - 17:00","M","T","W R","F","S","","73","1","0004918171","ENEIDA MENDONCA"
