"","","SUBJECT: PORTUGUESE (SPANISH AND PORTUGUESE) (782)","","","","","","","","","","","",""
"","","TERM:","1076","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","PORTUGUESE (SPANISH AND PORTUGUESE)","","","","","","","","","","","","",""
"DDD","301","LEC","001","1","09:00 - 11:15","M","T","W R","F","0482 0474","13","11","0002600699","ALBUQUERQUE,SEVERINO J."
"DDD","301","LEC","001","2","13:00 - 15:15","M","T","W R","F","0482 0475","13","11","0002600699","ALBUQUERQUE,SEVERINO J."
"DDD","301","LEC","002","1","09:00 - 11:15","M","T","W R","F","0482 0474","13","2","0002600699","ALBUQUERQUE,SEVERINO J."
"DDD","301","LEC","002","2","13:00 - 15:15","M","T","W R","F","0482 0475","13","2","0002600699","ALBUQUERQUE,SEVERINO J."
"HDD","302","LEC","001","1","09:00 - 11:15","M","T","W R","F","0482 0474","10","8","0002600699","ALBUQUERQUE,SEVERINO J."
"HDD","302","LEC","001","2","13:00 - 15:15","M","T","W R","F","0482 0475","10","8","0002600699","ALBUQUERQUE,SEVERINO J."
"HDD","302","LEC","002","1","09:00 - 11:15","M","T","W R","F","0482 0474","10","2","0002600699","ALBUQUERQUE,SEVERINO J."
"HDD","302","LEC","002","2","13:00 - 15:15","M","T","W R","F","0482 0475","10","2","0002600699","ALBUQUERQUE,SEVERINO J."
