"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","8/13/2007"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","11:19:38AM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: TRANSPORTATION AND PUBLIC UTILITIES (243)","","","","","","","","","","","",""
"TERM:","1076","","","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","TRANSPORTATION AND PUBLIC UTILITIES","","","","","","","","","","","",""
"ACC
 325
LEC","001","1","08:55 - 11:25","M","T","W R","0140 2280","23","2","0002601710","STEVENSON,RODNEY E.","",""
"ACC
 725
LEC","001","1","08:55 - 11:25","M","T","W R","0140 2280","23","3","0002601710","STEVENSON,RODNEY E.","",""
"","","","","","","","","","","","PAGE NUMBER:","1","1
OF"
