"","","SUBJECT: OPERATIONS AND TECHNOLOGY MANAGEMENT (238)","","","","","","","","","","",""
"","","TERM:","1076","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","OPERATIONS AND TECHNOLOGY MANAGEMENT","","","","","","","","","","","",""
"ADD","350","LEC","001","1","09:00 - 11:30","M","T","W R","0140 2190","","35","0003011973","MCCLURG,TIMOTHY"
"DHH","444","LEC","001","1","10:20 - 11:35","M","T","W R","0140 2280","14","1","0000181444","HARMATUCK,DONALD J."
"ZHH","705","LEC","030","1","18:15 - 20:55","M","","R","0140 1185","","46","0000843037","WORTHAM,DONALD WILLIAM"
"DHH","744","LEC","001","1","10:20 - 11:35","M","T","W R","0140 2280","14","2","0000181444","HARMATUCK,DONALD J."
"DHH","990","IND","030","1","-","","","","","","1","0000181444","HARMATUCK,DONALD J."
"DHH","990","IND","121","1","-","","","","","","1","0003044219","LIGINLAL,DIVAKARAN"
