"TERM:  1242","","","","","","","","","","","","","","",""
"COLLEGE:  MED","","","","","","","","","","","","","","",""
"SUBJECT:  BIOSTATISTICS AND MEDICAL INFORMATICS (210)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","451","LEC","001","2","09:30 - 12:30","","","F","","","1480 1244","11","0","0000722283","P / JOHN HAMPTON"
"A1","541","LEC","001","2","16:00 - 17:15","T","R","","","","1480 1345","43","33","0005278038","P / SAM NYCKLEMOE"
"A1","541","LEC","001","2","16:00 - 17:15","T","R","","","","1480 1345","43","33","0004575949","P / YEONHEE PARK"
"A1","541","LEC","002","2","-","","","","","","ONLINE","36","36","0006020766","P / KIRIN HONG"
"A1","541","LEC","002","2","-","","","","","","ONLINE","36","36","0004273026","P / ZHENGZHENG TANG"
"A1","541","DIS","311","2","17:30 - 18:20","T","","","","","1480 1345","5","1","0005278038","P / SAM NYCKLEMOE"
"A1","541","DIS","311","2","17:30 - 18:20","T","","","","","1480 1345","5","1","0004575949","P / YEONHEE PARK"
"A1","541","DIS","312","2","17:30 - 18:20","","R","","","","1480 1345","9","6","0004575949","P / YEONHEE PARK"
"A1","541","DIS","312","2","17:30 - 18:20","","R","","","","1480 1345","9","6","0005278038","P / SAM NYCKLEMOE"
"A1","541","DIS","313","2","15:00 - 15:50","T","","","","","1480 1345","29","26","0004575949","P / YEONHEE PARK"
"A1","541","DIS","313","2","15:00 - 15:50","T","","","","","1480 1345","29","26","0005278038","P / SAM NYCKLEMOE"
"A1","541","DIS","321","2","16:00 - 17:15","T","","","","","","36","36","0006020766","P / KIRIN HONG"
"A1","541","DIS","321","2","16:00 - 17:15","T","","","","","","36","36","0004273026","P / ZHENGZHENG TANG"
"A1","544","LEC","001","1","16:00 - 17:30","T","R","","","","1480 1248","","8","0003574634","P / KRISTEN KEHL-FLOBERG"
"A1","544","LEC","001","1","16:00 - 17:30","T","R","","","","1480 1248","","8","0003673538","P / JENS EICKHOFF"
"A1","544","LEC","001","1","16:00 - 17:30","T","R","","","","1480 1248","","8","0002601916","P / MICHAEL NEWTON"
"A1","551","LEC","002","1","16:00 - 17:15","M","W","","","","0044 1303","11","0","0006183923","P / AMY COCHRAN"
"A1","576","LEC","001","1","09:30 - 10:45","T","R","","","","0018 3250","57","16","0004199635","P / COLIN DEWEY"
"A1","576","LEC","001","1","09:30 - 10:45","T","R","","","","0018 3250","57","16","0006468933","P / TAPANMITRA RAVI"
"A1","609","LEC","001","4","11:00 - 12:15","T","R","","","","0056 0223","23","0","0004101295","P / GHEORGHE CRACIUN"
"A1","641","LEC","001","2","13:00 - 14:15","T","R","","","","0056 0115","21","6","0000417071","P / TOM COOK"
"A1","641","LEC","001","2","13:00 - 14:15","T","R","","","","0056 0115","21","6","0006184560","P / JIREN SUN"
"A1","699","IND","003","1","-","","","","","","","","1","0004272783","P / GUANHUA CHEN"
"A1","699","IND","006","1","-","","","","","","","","1","0000993195","P / MARK CRAVEN"
"A1","699","IND","014","1","-","","","","","","","","1","0005017588","P / QIONGSHI LU"
"A1","699","IND","018","1","-","","","","","","","","1","0003028837","P / IRENE ONG"
"A1","699","IND","020","1","-","","","","","","","","1","0006590049","P / JUAN CAICEDO"
"A1","699","IND","023","1","-","","","","","","","","4","0003973023","P / SUSHMITA ROY"
"A1","699","IND","039","1","-","","","","","","","","1","0006243039","P / DAIFENG WANG"
