"COLLEGE:  MED","","","","","","","","","","","","","","","",""
"SUBJECT:  REHABILITATION MEDICINE (840)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB 
ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN
TOT","",""
"010","920","FLD","001","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002601203","P / KEITH SPERLING"
"011","920","FLD","002","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002601203","P / KEITH SPERLING"
"012","920","FLD","003","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002601203","P / KEITH SPERLING"
"013","920","FLD","004","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601203","P / KEITH SPERLING"
"014","920","FLD","005","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601203","P / KEITH SPERLING"
"015","920","FLD","006","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601203","P / KEITH SPERLING"
"016","920","FLD","007","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601203","P / KEITH SPERLING"
"017","920","FLD","008","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601203","P / KEITH SPERLING"
"019","920","FLD","010","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002601203","P / KEITH SPERLING"
"020","920","FLD","011","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002601203","P / KEITH SPERLING"
"021","920","FLD","012","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002601203","P / KEITH SPERLING"
"042","920","FLD","043","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601203","P / KEITH SPERLING"
