"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","",""
"","","","","","","","","","RUN DATE:","10/14/2011"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","12:53:06PM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: COMPARATIVE LITERATURE (260)","","","","","","","",""
"","","TERM:","1122","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1","999","IND","003","1","-","1","0002602111","MARY LAYOUN","",""
"","","","","","","","","","PAGE NUMBER:
2","OF
2"
