"","","SUBJECT: PHARMACOLOGY (724)","","","","","","","",""
"","","TERM:","1122","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","990","IND","018","1","-","","","10","0000904845","PATRICIA KEELY"
"A1","990","IND","020","1","-","","","3","0000881945","RANDAL TIBBETTS"
"A1","990","IND","021","1","-","","","2","0003374857","DAVID WASSARMAN"
"A1","990","IND","025","1","-","","","3","0003374775","NADER SHEIBANI"
"A1","990","IND","034","1","-","","","2","0002600461","DANIEL GREENSPAN"
"A1","990","IND","036","1","-","","","2","0004463959","BETH WEAVER"
"A1","990","IND","038","1","-","","","2","0004733634","JAY YANG"
"A1","990","IND","039","1","-","","","1","0004148289","AVTAR ROOPRA"
