"","","SUBJECT: ENGINEERING PHYSICS (347)","","","","","","","","",""
"","","TERM:","1122","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","ENGINEERING PHYSICS","","","","","","","","","",""
"A1","468","LEC","001","2","16:00 - 17:00","W","","13","11","0003039912","WENDY CRONE"
"A1","468","LEC","001","1","16:00 - 17:00","W","","13","11","0003039912","WENDY CRONE"
"A1","469","LEC","001","2","16:00 - 17:00","W","","13","2","0003039912","WENDY CRONE"
"A1","469","LEC","001","1","16:00 - 17:00","W","","13","2","0003039912","WENDY CRONE"
"A1","568","IND","001","1","-","","","","4","0003039912","WENDY CRONE"
"A1","569","IND","001","1","-","","","","1","0003039912","WENDY CRONE"
