"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","10/14/2011"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","12:53:06PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: JOURNALISM AND MASS COMMUNICATION (512)","","","","","","","","",""
"","","TERM:","1122","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","990","IND","050","1","-","3","0001017511","HEMANT SHAH","","",""
"A1","990","IND","093","1","-","7","0000816418","DHAVAN SHAH","","",""
"A1","999","IND","005","1","-","1","0000718942","DOUGLAS MC LEOD","","",""
"A1","999","IND","019","1","-","2","0000590808","ALBERT GUNTHER","","",""
"","","","","","","","","PAGE NUMBER:","5","OF","5"
