"","","SUBJECT: HUMAN ONCOLOGY (480)","","","","","","","","","","",""
"","","TERM:","1122","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","HUMAN ONCOLOGY","","","","","","","","","","","",""
"A1","501","LEC","002","2","12:05 - 12:55","M","","W","","1485 1022","27
0","0000202813","MICHAEL KISSICK"
"A1","501","LEC","002","1","12:05 - 14:10","","","","F","1485 1022","27
0","0000202813","MICHAEL KISSICK"
"A1","699","IND","015","1","-","","","","","","1","0002601865","PAUL HARARI"
"A1","699","IND","022","1","-","","","","","","1","0000812237","PAUL SONDEL"
"A1","699","IND","150","1","-","","","","","","1","0002601132","AMY MOSER"
"A1","699","IND","156","1","-","","","","","","1","0003006793","DERIC WHEELER"
"A1","699","IND","157","1","-","","","","","","1","0004699665","KEVIN KOZAK"
"011","922","FLD","002","1","06:00 - 17:00","M","T","W R","F","S","1","0000580707","SCOTT TANNEHILL"
"018","922","FLD","009","1","06:00 - 17:00","M","T","W R","F","S","1","0000580707","SCOTT TANNEHILL"
"019","922","FLD","010","1","06:00 - 17:00","M","T","W R","F","S","1","0000580707","SCOTT TANNEHILL"
"040","922","FLD","041","1","06:00 - 17:00","M","T","W R","F","S","1","0000580707","SCOTT TANNEHILL"
"A1","990","IND","022","1","-","","","","","","1","0000812237","PAUL SONDEL"
