"","","SUBJECT: AFRO-AMERICAN STUDIES (106)","","","","","","","","","","","",""
"","","TERM: 1202","","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","525","LEC","001","1","16:30 - 19:00","M","","","","0469 2637","","10","0000408564","SANDRA ADELL"
"A1","628","LEC","001","1","09:30 - 10:45","","T","","R","0469 1651","27","14","0002600221","BRENDA PLUMMER"
"A1","671","LEC","001","1","14:25 - 17:00","","T","","","0482 0479","","25","0004842017","CHRISTY CLARK-PUJARA"
"A1","671","LEC","002","1","14:25 - 17:00","","","W","","0400 L150","","19","0003559847","CHRISTINA GREENE"
"A1","673","LEC","001","1","14:25 - 17:25","","","","R","0482 0483","","2","0006240367","MOSI MORRISON"
"A1","699","IND","029","1","-","","","","","","","2","0003559847","CHRISTINA GREENE"
"A1","699","IND","050","1","-","","","","","","","1","0004842017","CHRISTY CLARK-PUJARA"
"A1","790","IND","022","1","-","","","","","","","1","0002601851","CRAIG WERNER"
