"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT","","","",""
"","","","","","","","","","RUN DATE:","10/16/2019"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","6:14:46PM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: LINGUISTICS (550)","","","","","","","",""
"","","TERM: 1202","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1","990","IND","013","1","-","1","0002601452","MONICA MACAULAY","",""
"","","","","","","","","","PAGE NUMBER:
2","OF
2"
