"","","","","","DEPARTMENT INSTRUCTIONAL REPORT","","","","",""
"","","","","","","","","","RUN DATE:","2/27/2015"
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","3:56:25PM"
"","","","","","Office of the Registrar","","","","",""
"","SUBJECT: ANTHROPOLOGY (156)","","","","","","","","",""
"TERM:","1154","","","","","","","","",""
"","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1
 999
IND","079","1","-","","","1","0000420671","CLAIRE WENDLAND","",""
"A1
 999
IND","080","1","-","","","1","0000204353","TRAVIS PICKERING","",""
"","","","","","","","","PAGE NUMBER:","6","OF
6"
