"","","SUBJECT: CURRICULUM AND INSTRUCTION (272)","","","","","","","",""
"","","TERM:","1154","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","999","IND","056","1","-","","","1","0002600296","THOMAS POPKEWITZ"
"A1","999","IND","067","1","-","","","1","0001334469","BERNADETTE BAKER"
"A1","999","IND","068","1","-","","","1","0003088380","ERIC KNUTH"
"A1","999","IND","070","1","-","","","1","0001322480","SIMONE SCHWEBER"
"A1","999","IND","072","1","-","","","1","0002601030","CARL GRANT"
"A1","999","IND","075","1","-","","","4","0002601074","MARY GRAUE"
"A1","999","IND","077","1","-","","","1","0004956935","BRETT LEVY"
"A1","999","IND","095","1","-","","","2","0000103165","MARY GOMEZ"
"A1","999","IND","099","1","-","","","1","0005101425","MAISHA WINN"
