"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT","","","","",""
"","","","","","","","","","RUN DATE:","8/21/2019",""
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","10:25:03AM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: HUMAN ONCOLOGY (480)","","","","","","","","",""
"","","TERM: 1196","","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","HUMAN ONCOLOGY","","","","","","","","","",""
"DHH","990","IND","021","1","-","1","0003479410","ZACHARY MORRIS","","",""
"DHH","990","IND","022","1","-","2","0000812237","PAUL SONDEL","","",""
"","","","","","","","","PAGE NUMBER:","1","OF","1"
