"","","","","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT","","","","",""
"","","","","","","","","","","","","","RUN DATE:","8/21/2019",""
"","","","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","","RUN TIME:","","10:25:01AM"
"","","","","","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: INTEGRATED ARTS (495)","","","","","","","","","","","","",""
"","","TERM: 1196","","","","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","INTEGRATED ARTS","","","","","","","","","","","","","",""
"GBB","330","LEC","001","1","09:00 - 16:00","M","T","W R","F","14","0003374762","JOHN HITCHCOCK","","",""
"GBB","330","LEC","002","1","09:00 - 16:00","M","T","W R","F","2","0003374762","JOHN HITCHCOCK","","",""
"GBB","330","LEC","003","1","09:00 - 16:00","M","T","W R","F","6","0003374762","JOHN HITCHCOCK","","",""
"","","","","","","","","","","","","PAGE NUMBER:","1","OF","1"
