"","","SUBJECT: ENGINEERING PROFESSIONAL DEVELOPMENT (348)","","","","","","","","","",""
"","","TERM: 1196","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","ENGINEERING PROFESSIONAL DEVELOPMENT","","","","","","","","","","",""
"AFF","275","LEC","001","1","-","","","","ONLINE","19","0002601527","THOMAS MCGLAMERY"
"AHH","397","LEC","003","1","09:30 - 10:45","M","T","W R","0408 2321","15","0000157057","STEVEN ZWICKEL"
"BII","397","LEC","004","1","-","","","","ONLINE","17","0003467855","MICHAEL SHAPIRO"
"BII","397","LEC","005","1","-","","","","ONLINE","19","0003467855","MICHAEL SHAPIRO"
"BII","397","LEC","009","1","-","","","","ONLINE","19","0003467855","MICHAEL SHAPIRO"
"EHH","397","LEC","001","1","-","","","","ONLINE","18","0004121815","AARON HILTNER"
"EHH","397","LEC","002","1","-","","","","ONLINE","16","0004121815","AARON HILTNER"
"ZDD","397","LEC","006","1","10:00 - 12:40","M","T","W R","0404 0410A","21","0000980056","CYNTHIA POE"
"ZDD","397","LEC","007","1","13:30 - 15:50","M","T","W R","0408 2309","14","0005117944","BARTOSZ SKARZYNSKI"
"DHH","616","LEC","001","1","-","","","","ONLINE","30","0006184112","JOSEPH BARICH"
"DHH","700","SEM","001","1","-","","","","ONLINE","31","0003329739","MARK MILLARD"
"DHH","701","SEM","001","1","-","","","","ONLINE","26","0005476365","JANEL MILLER"
"DHH","701","SEM","001","1","-","","","","ONLINE","26","0005117944","BARTOSZ SKARZYNSKI"
"DHH","708","SEM","001","1","-","","","","ONLINE","38","0006242097","THOMAS HEFFNER"
"DJJ","710","LEC","001","1","-","","","","ONLINE","31","0003329739","MARK MILLARD"
"DJJ","710","LEC","001","1","-","","","","ONLINE","31","0003032026","WAYNE PFERDEHIRT"
"DJJ","710","LEC","001","1","-","","","","ONLINE","31","0005329190","STEPHEN KING"
"DHH","785","SEM","001","1","-","","","","ONLINE","62
60","0005555835","ANDY EL-ZAYATY"
"DHH","785","SEM","001","1","-","","","","ONLINE","62
60","0000473200","DEBRA HOLSCHUH-HOUDEN"
