"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","3/3/2014",""
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","10:27:08AM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: ENGINEERING MECHANICS AND ASTRONAUTICS (346)","","","","","","","","",""
"","","TERM:","1144","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","990","IND","007","1","-","2","0004275262","MATTHEW ALLEN","","",""
"A1","990","IND","009","1","-","1","0002600486","WALTER DRUGAN","","",""
"A1","990","IND","014","1","-","1","0003039912","WENDY CRONE","","",""
"A1","990","IND","020","1","-","1","0000477203","TIMOTHY TAUTGES","","",""
"","","","","","","","","PAGE NUMBER:","4","OF","4"
