"","","SUBJECT: SCIENCE AND TECHNOLOGY STUDIES (875)","","","","","","","","","","","",""
"","","TERM:","1144","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","SCIENCE AND TECHNOLOGY STUDIES","","","","","","","","","","","","",""
"A1","201","LEC","001","1","11:00 - 12:15","T","","R","","0087C0108","154","30","0001400134","DIETRAM SCHEUFELE"
"A1","699","IND","002","1","-","","","","","","","1","0001400134","DIETRAM SCHEUFELE"
"A1","901","SEM","001","1","14:30 - 17:30","","W","","","0046 5322","","8","0003351566","JOAN FUJIMURA"
"A1","901","SEM","001","1","14:30 - 17:30","","W","","","0046 5322","","8","0002600607","ERIC SCHATZBERG"
"A1","902","SEM","001","1","12:30 - 14:00","","","R","","0046 8411","","2","0002600607","ERIC SCHATZBERG"
"A1","903","SEM","001","1","09:00 - 11:50","","","","F","0046 6117","","9","0004531636","NOAH FEINSTEIN"
"A1","903","SEM","001","1","09:00 - 11:50","","","","F","0046 6117","","9","0000997082","DANIEL KLEINMAN"
"A1","903","SEM","001","1","09:00 - 11:50","","","","F","0046 6117","","9","0001265677","GREG DOWNEY"
