"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","3/3/2014"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","10:27:08AM"
"","","","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: BIOSTATISTICS AND MEDICAL INFORMATICS (210)","","","","","","","","","","",""
"","","TERM:","1144","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","BIOSTATISTICS AND MEDICAL INFORMATICS","","","","","","","","","","","",""
"A1","617","SEM","001","1","14:30 - 17:00","W","0407 3126","25","0","0004918171","ENEIDA MENDONCA","",""
"","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
