"","","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","","","","RUN DATE:","3/3/2014"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","10:27:08AM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: PHYSICIAN ASSISTANT PROGRAM (750)","","","","","","","","","","","",""
"TERM:","1144","","","","","","","","","","","",""
"","","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"YRQ
 759
FLD","002","1","07:00 - 17:00","M","T","W R","F","OFF CAMPUS","4","0000672288","BEVERLY SPEECE","",""
"YRQ
 769
FLD","001","1","07:00 - 17:00","M","T","W R","F","OFF CAMPUS","27","0000672288","BEVERLY SPEECE","",""
"YRQ
 769
FLD","002","1","07:00 - 17:00","M","T","W R","F","OFF CAMPUS","9","0000672288","BEVERLY SPEECE","",""
"","","","","","","","","","","","","PAGE NUMBER:
2","OF
2"
