"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","RUN DATE:","3/3/2014",""
"","","","","","","University of Wisconsin-Madison","","","","","",""
"","","","","","","","","","","RUN TIME:","","10:27:08AM"
"","","","","","","Office of the Registrar","","","","","",""
"","","SUBJECT: INTERDISCIPLINARY COURSES (C A L S) (494)","","","","","","","","","",""
"","","TERM:","1144","","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","421","FLD","002","1","-","9","0","0004162682","LORI DIPRETE BROWN","","",""
"A1","421","FLD","003","1","-","20","0","0000478209","SHERRY TANUMIHARDJO","","",""
"A1","421","FLD","004","1","-","9","0","0003572723","MICHAEL BELL","","",""
"A1","421","FLD","004","1","-","9","0","0004899783","VALERIE STULL","","",""
"","","","","","","","","","PAGE NUMBER:","2","OF","2"
