"","","SUBJECT: OPHTHALMOLOGY AND VISUAL SCIENCES (702)","","","","","","","","","","",""
"","","TERM:","1094","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","OPHTHALMOLOGY AND VISUAL SCIENCES","","","","","","","","","","","",""
"A1","699","IND","291","1","-","","","","","","2","0000285987","LEONARD LEVIN"
"A1","699","IND","292","1","-","","","","","","4","0003068410","PAUL KAUFMAN"
"A1","699","IND","294","1","-","","","","","","2","0003374775","NADER SHEIBANI"
"A1","699","IND","297","1","-","","","","","","1","0002600625","T NORK"
"A1","699","IND","299","1","-","","","","","","1","0004112205","GILLIAN MCLELLAN"
"013","919","FLD","004","1","06:00 - 17:00","M","T","W R","F","S","1","0002600917","CAROLYN BELL"
"014","919","FLD","005","1","-","","","","","","1","0003114116","MICHAEL IP"
"016","919","FLD","007","1","-","","","","","","2","0003114116","MICHAEL IP"
