"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","",""
"","","","","","","","","","RUN DATE:","2/26/2009"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","11:36:13AM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: ONCOLOGY (700)","","","","","","","",""
"","","TERM:","1094","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1","990","IND","040","1","-","1","0001006569","PAUL BERTICS","",""
"","","","","","","","","","PAGE NUMBER:
2","OF
2"
